,level_0,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
918,918,weather-up-new-york,bars,351.409903635299,wE7xOQGyTlbtKlWLQlaXhA,https://s3-media2.fl.yelpcdn.com/bphoto/LivHUpr-MR0obbxpe_I42g/o.jpg,False,"{'address1': '159 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['159 Duane St', 'New York, NY 10013']}",weather up,$$$,3.5,150,[],https://www.yelp.com/biz/weather-up-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/12/2010,40.7168599,-74.00872,10013
919,919,mariachis-new-york-3,mexican,276.44411738807685,tKpTRuNe7JJD6IYFPVCXNg,https://s3-media4.fl.yelpcdn.com/bphoto/HZ9pP11W7Zevr-kwHahTQw/o.jpg,False,"{'address1': '156 Chambers St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['156 Chambers St', 'New York, NY 10007']}",mariachi's,$$,3.5,182,"['pickup', 'delivery']",https://www.yelp.com/biz/mariachis-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/15/2006,40.715751,-74.010219,10007
920,920,african-burial-ground-national-monument-new-york-2,landmarks,275.0975474831868,0c4Zd_-dNETW7QX1dLsMRw,https://s3-media4.fl.yelpcdn.com/bphoto/XIc_ZYQ1cZKUIOQHxF1hvA/o.jpg,False,"{'address1': '290 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['290 Broadway', 'New York, NY 10007']}",african burial ground national monument,,4.5,29,[],https://www.yelp.com/biz/african-burial-ground-national-monument-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/30/2008,40.7147314,-74.0051777,10007
921,921,gee-whiz-diner-new-york,diners,310.72413592170034,kDyzW3UHUI8FfLPqHjI6pg,https://s3-media2.fl.yelpcdn.com/bphoto/CRHLXOefjy-QXuJMxZo8Gw/o.jpg,False,"{'address1': '295 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['295 Greenwich St', 'New York, NY 10007']}",gee whiz diner,$$,3.0,242,"['pickup', 'delivery']",https://www.yelp.com/biz/gee-whiz-diner-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/24/2006,40.7156864106096,-74.0109092184811,10007
922,922,dona-bella-pizza-new-york,pizza,151.52666485340131,aThptXSMEo3g2a1KAuu4jg,https://s3-media1.fl.yelpcdn.com/bphoto/ywnqXC4XN0sdnZuxqovaCA/o.jpg,False,"{'address1': '154 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['154 Church St', 'New York, NY 10007']}",dona bella pizza,$,3.0,166,"['pickup', 'delivery']",https://www.yelp.com/biz/dona-bella-pizza-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/16/2009,40.7151444,-74.0080027,10007
923,923,le-pain-quotidien-new-york-146,breakfast_brunch,163.94363885863032,HmdfmqoihabsEbGfslngrQ,https://s3-media1.fl.yelpcdn.com/bphoto/8HdDEn-JW7nQG4kjEhRJLw/o.jpg,False,"{'address1': '81 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['81 W Broadway', 'New York, NY 10007']}",le pain quotidien,$$,3.0,156,"['pickup', 'delivery']",https://www.yelp.com/biz/le-pain-quotidien-new-york-146?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/26/2009,40.7150160527216,-74.0092840790749,10007
924,924,warren-77-new-york-2,sportsbars,229.92845186890332,0wsA6vaHKbIuCt9yUxc8Jg,https://s3-media3.fl.yelpcdn.com/bphoto/AQarhi8cwhElrPQsOK3gpw/o.jpg,False,"{'address1': '77 Warren St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['77 Warren St', 'New York, NY 10007']}",warren 77,$$,3.0,172,"['pickup', 'delivery']",https://www.yelp.com/biz/warren-77-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/23/2009,40.71513,-74.01031,10007
925,925,reade-street-pub-and-kitchen-new-york,pubs,298.65099745169636,6ov60pYmUAjpuiMv-OsDzQ,https://s3-media3.fl.yelpcdn.com/bphoto/jZZj7-gh1wuFnqrbdeeltw/o.jpg,False,"{'address1': '135 Reade St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['135 Reade St', 'New York, NY 10013']}",reade street pub & kitchen,$$,3.5,87,[],https://www.yelp.com/biz/reade-street-pub-and-kitchen-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/15/2006,40.716224,-74.00975,10013
926,926,sushi-of-gari-tribeca-new-york-2,japanese,332.97606348409624,xvFf1wuKPSzl1zUnHy8ZKw,https://s3-media1.fl.yelpcdn.com/bphoto/tyP53Yg0igxqoQ6S9UM4hQ/o.jpg,False,"{'address1': '130 W Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['130 W Broadway', 'New York, NY 10013']}",sushi of gari tribeca,$$$$,3.5,125,"['pickup', 'delivery']",https://www.yelp.com/biz/sushi-of-gari-tribeca-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/24/2012,40.716780367583,-74.0084709183102,10013
927,927,the-75-club-new-york,cocktailbars,228.83537367712955,pscvYZy6_myHVyL2f9ra1w,https://s3-media3.fl.yelpcdn.com/bphoto/BN3bU1y-mtLkXAn8H8t5BQ/o.jpg,False,"{'address1': '75 Murray St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['75 Murray St', 'New York, NY 10007']}",the 75 club,$$,4.5,26,[],https://www.yelp.com/biz/the-75-club-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/27/2017,40.71483,-74.01054,10007
928,928,the-noodle-bar-at-brushstroke-new-york,ramen,324.39587046664053,uK1U9Ny7p2DsNR_B8w2SkQ,https://s3-media2.fl.yelpcdn.com/bphoto/ps2nVMv6CI4vxfIlcp0p_Q/o.jpg,False,"{'address1': '30 Hudson St', 'address2': '', 'address3': 'Brushstroke', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['30 Hudson St', 'Brushstroke', 'New York, NY 10013']}",the noodle bar at brushstroke,$$,4.5,25,[],https://www.yelp.com/biz/the-noodle-bar-at-brushstroke-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/4/2018,40.7166953,-74.0089441,10013
929,929,shigure-new-york,japanese,602.7405073046054,QmelPAXgkVLZfUb27diAEw,https://s3-media1.fl.yelpcdn.com/bphoto/3zjtEodNeuW-2QKmp6yqog/o.jpg,False,"{'address1': '277 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['277 Church St', 'New York, NY 10013']}",shigure,$$$,4.0,83,[],https://www.yelp.com/biz/shigure-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/9/2013,40.71853,-74.00477,10013
930,930,billys-bakery-new-york-2,bakeries,558.9122941472948,1waj06LDfxQPCMRPJLossw,https://s3-media2.fl.yelpcdn.com/bphoto/bfq11w3ZlqIbLvlbhRk3EA/o.jpg,False,"{'address1': '75 Franklin St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['75 Franklin St', 'New York, NY 10013']}",billy's bakery,$$,3.5,201,[],https://www.yelp.com/biz/billys-bakery-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/22/2009,40.717859,-74.004299,10013
931,931,shoji-at-69-leonard-st-new-york,sushi,493.9113629196713,_QxcsvPsYnOgPhiK6gzCfg,https://s3-media1.fl.yelpcdn.com/bphoto/i8y3KEL5es6-aLWk1th3AQ/o.jpg,False,"{'address1': '69 Leonard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['69 Leonard St', 'New York, NY 10013']}",shoji at 69 leonard st,$$$$,4.5,29,[],https://www.yelp.com/biz/shoji-at-69-leonard-st-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/19/2017,40.71772,-74.00538,10013
932,932,baba-ghanouge-new-york,mediterranean,160.39268321268057,tAHRDrCR0l_utA91IyOYNw,https://s3-media1.fl.yelpcdn.com/bphoto/wqrhHc-Hj0X78LthVvCr-g/o.jpg,False,"{'address1': '165 Church St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['165 Church St', 'New York, NY 10007']}",baba ghanouge,$,3.0,123,"['pickup', 'delivery']",https://www.yelp.com/biz/baba-ghanouge-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/29/2009,40.71511,-74.00758,10007
933,933,chobani-tribeca-new-york,cafes,260.6940082660886,_ROJbkMR7ycJXXemHRvMcA,https://s3-media3.fl.yelpcdn.com/bphoto/vvAYiGyoHPpsENKmqanJbA/o.jpg,False,"{'address1': '255 Greenwich St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['255 Greenwich St', 'New York, NY 10007']}",chobani tribeca,$$,4.0,37,[],https://www.yelp.com/biz/chobani-tribeca-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/16/2016,40.714537,-74.011131,10007
934,934,puffys-tavern-new-york,bars,533.1751033593599,5CXBrHdBfK7wnu-KXXmUrw,https://s3-media2.fl.yelpcdn.com/bphoto/G9bizCgvYj3k4VSoiuGhTA/o.jpg,False,"{'address1': '81 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['81 Hudson St', 'New York, NY 10013']}",puffy's tavern,$,4.0,84,[],https://www.yelp.com/biz/puffys-tavern-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/13/2006,40.718555,-74.009078,10013
935,935,l-angolo-new-york-4,italian,441.84142560783516,H_TGP2AgX3IUmzq8Aml79Q,https://s3-media3.fl.yelpcdn.com/bphoto/QScyLFax1A1Dwz_QvnwdAw/o.jpg,False,"{'address1': '190-A Duane St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['190-A Duane St', 'New York, NY 10013']}",l' angolo,$$,4.0,61,"['pickup', 'delivery']",https://www.yelp.com/biz/l-angolo-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/21/2017,40.71734,-74.01044,10013
936,936,vcafe-new-york,vietnamese,553.0823146777657,CHW9sTtJxM6z8cqEy84aWg,https://s3-media4.fl.yelpcdn.com/bphoto/do8xc6FxDvLCDULdHMLPmw/o.jpg,False,"{'address1': '345 Greenwich St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['345 Greenwich St', 'New York, NY 10013']}",vcafe,$$,3.0,186,"['pickup', 'delivery']",https://www.yelp.com/biz/vcafe-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/11/2006,40.718499,-74.0103228,10013
937,937,duane-park-patisserie-new-york,bakeries,453.60878883860846,8bt4nvGj48sfxN31MSDIxQ,https://s3-media4.fl.yelpcdn.com/bphoto/2ScmDBDtNHPvajJv6A2Iag/o.jpg,False,"{'address1': '179 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['179 Duane St', 'New York, NY 10013']}",duane park patisserie,$$,3.5,93,[],https://www.yelp.com/biz/duane-park-patisserie-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/7/2005,40.7174976,-74.009903,10013
938,938,poke-green-new-york-7,poke,278.4681080743991,zzzOOwSYzuTPvsafSCzDPw,https://s3-media2.fl.yelpcdn.com/bphoto/63hPsNqfW9DV8c-KTDKyEQ/o.jpg,False,"{'address1': '275 Greenwich St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['275 Greenwich St', 'New York, NY 10007']}",poke green,$$,4.0,46,"['pickup', 'delivery']",https://www.yelp.com/biz/poke-green-new-york-7?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/24/2017,40.71516,-74.01107,10007
939,939,salaam-bombay-new-york,indpak,409.11358058691536,_RVeBqIldnrh757oxL-b7w,https://s3-media1.fl.yelpcdn.com/bphoto/WmFqwipprRa68Yo76zRHDw/o.jpg,False,"{'address1': '319 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['319 Greenwich St', 'New York, NY 10013']}",salaam bombay,$$,3.0,142,"['pickup', 'delivery']",https://www.yelp.com/biz/salaam-bombay-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/13/2006,40.7171105,-74.0105843,10013
940,940,evening-bar-new-york,wine_bars,176.2628739335415,qkE8HdN6Kj32sUiq0amvzQ,https://s3-media1.fl.yelpcdn.com/bphoto/J36Dw2Vt3FptzEE2JsYdPQ/o.jpg,False,"{'address1': '85 W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['85 W Broadway', 'New York, NY 10007']}",evening bar,$$$,4.5,15,[],https://www.yelp.com/biz/evening-bar-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/27/2014,40.71521,-74.00913,10007
941,941,square-diner-new-york,diners,528.4531528756581,2x8ZXCEIA2ZmXoW9L-KEjw,https://s3-media2.fl.yelpcdn.com/bphoto/FJzvOTc7qyAbaSMHylE1tA/o.jpg,False,"{'address1': '33 Leonard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['33 Leonard St', 'New York, NY 10013']}",square diner,$$,3.0,153,"['pickup', 'delivery']",https://www.yelp.com/biz/square-diner-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/27/2005,40.71849,-74.00724,10013
942,942,holy-ground-new-york-4,steak,258.4422862463068,23grP9R1Bt2K_N6iCDU8EQ,https://s3-media1.fl.yelpcdn.com/bphoto/DEg2xTS--6ENrmAz-A6OXA/o.jpg,False,"{'address1': '112 Reade St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['112 Reade St', 'New York, NY 10013']}",holy ground,,4.5,19,[],https://www.yelp.com/biz/holy-ground-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/19/2018,40.71601,-74.00859,10013
943,943,pret-a-manger-new-york-64,soup,344.38950804666405,j5Me3YSKfaYHoLu_74SMjA,https://s3-media4.fl.yelpcdn.com/bphoto/btbg4PbpamlAuT8LYYwq8g/o.jpg,False,"{'address1': '319 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['319 Broadway', 'New York, NY 10007']}",pret a manger,$,4.0,28,[],https://www.yelp.com/biz/pret-a-manger-new-york-64?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/7/2014,40.7157852288347,-74.0050691539837,10007
944,944,joeys-pepperoni-pizza-new-york-3,pizza,649.4266506874005,EnWrDM1j6kuFI9r2H9_ljQ,https://s3-media4.fl.yelpcdn.com/bphoto/ZHza220BqN9psMoFpmBiVw/o.jpg,False,"{'address1': '381 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['381 Broadway', 'New York, NY 10013']}",joey's pepperoni pizza,$,3.5,110,"['pickup', 'delivery']",https://www.yelp.com/biz/joeys-pepperoni-pizza-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/6/2012,40.7182503,-74.0031891,10013
945,945,jr-sushi-new-york,japanese,204.03892942954343,L_LDa1yW6qcUQJ6IsXqNNw,https://s3-media3.fl.yelpcdn.com/bphoto/ccG2-itpi27RcWN9ZJf3JQ/o.jpg,False,"{'address1': '86A W Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['86A W Broadway', 'New York, NY 10007']}",jr sushi,$$,2.5,124,"['pickup', 'delivery']",https://www.yelp.com/biz/jr-sushi-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/11/2011,40.71528,-74.00961,10007
946,946,lukes-lobster-mobile-lobster-roll-food-truck-new-york,seafood,2698.580762607882,Dju1iZXRAqQYXQIXXzyiAA,https://s3-media1.fl.yelpcdn.com/bphoto/lhb43QWwyiz4L1g22OMhdw/o.jpg,False,"{'address1': '', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['New York, NY 10003']}",luke's lobster mobile lobster roll food truck,$$,4.0,125,[],https://www.yelp.com/biz/lukes-lobster-mobile-lobster-roll-food-truck-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/13/2011,40.73124,-73.9888,10003
947,947,the-hideaway-new-york,bars,455.63868622232087,8ERDirrcagy6XNfVmeJt-g,https://s3-media3.fl.yelpcdn.com/bphoto/7oGklSUB-ZY1LMjS467jRQ/o.jpg,False,"{'address1': '185 Duane St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['185 Duane St', 'New York, NY 10013']}",the hideaway,$$,3.5,93,[],https://www.yelp.com/biz/the-hideaway-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/12/2007,40.717575,-74.010276,10013
948,948,tutto-il-giorno-new-york,cocktailbars,569.2046935771217,hhqUkocxtcnILE4hKFCoPg,https://s3-media2.fl.yelpcdn.com/bphoto/acL1WfQYbC-ijxMf6mztpg/o.jpg,False,"{'address1': '114 Franklin St.', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['114 Franklin St.', 'New York, NY 10013']}",tutto il giorno,$$$,4.0,67,"['pickup', 'delivery']",https://www.yelp.com/biz/tutto-il-giorno-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/12/2014,40.7186352360374,-74.0060071866319,10013
949,949,jacks-stir-brew-coffee-new-york-9,coffee,309.73236870737674,hSpJ_t0hVN3jxA0SlGPQqQ,https://s3-media3.fl.yelpcdn.com/bphoto/RsfcoEB4xhabmP3tRURL-A/o.jpg,False,"{'address1': '139 Reade St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['139 Reade St', 'New York, NY 10013']}",jack's stir brew coffee,$$,5.0,13,[],https://www.yelp.com/biz/jacks-stir-brew-coffee-new-york-9?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/18/2017,40.71628947112,-74.0098278969526,10013
950,950,potbelly-sandwich-shop-new-york-6,sandwiches,212.74010457163956,8ptALjl9MeDONKbBgY6yzQ,https://s3-media3.fl.yelpcdn.com/bphoto/6T95hAaKUEF0_O73bqU0vw/o.jpg,False,"{'address1': '280 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['280 Broadway', 'New York, NY 10007']}",potbelly sandwich shop,$,3.0,45,"['pickup', 'delivery']",https://www.yelp.com/biz/potbelly-sandwich-shop-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/9/2012,40.71448,-74.005842,10007
951,951,serafina-tribeca-new-york,pizza,196.4003109700749,jMdziYLNYGDCegkFQ4lTQA,https://s3-media1.fl.yelpcdn.com/bphoto/k82RRT2DUl378rOdC8hCbQ/o.jpg,False,"{'address1': '95 W Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['95 W Broadway', 'New York, NY 10007']}",serafina tribeca,$$,3.0,60,"['pickup', 'delivery']",https://www.yelp.com/biz/serafina-tribeca-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,9/8/2017,40.71566,-74.0089,10007
952,952,barre-tribeca-new-york,barreclasses,71.81509792629828,yIyPXpGfwBbLUtrxOEQxBA,https://s3-media4.fl.yelpcdn.com/bphoto/N6sW7bInVhBHwnFzeu48Lw/o.jpg,False,"{'address1': '28 Warren St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10007', 'country': 'US', 'state': 'NY', 'display_address': ['28 Warren St', 'Fl 2', 'New York, NY 10007']}",barre tribeca,,3.5,25,[],https://www.yelp.com/biz/barre-tribeca-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/1/2015,40.714401,-74.007912,10007
